x,y
25.209846999999996,-6.518026
25.238582,-6.62242
25.266029000000003,-6.727126
25.292185000000003,-6.832129
25.317047000000002,-6.937413
25.340611000000003,-7.042963
25.362876,-7.148761
25.383837999999997,-7.254793
25.403496000000004,-7.361041
25.421846000000002,-7.467491
25.438887,-7.574125
25.454617999999996,-7.680929
25.469036000000003,-7.787885
25.482141,-7.894977
25.49393,-8.00219
25.504404,-8.109508
25.513560999999996,-8.216914
25.521400999999997,-8.324391
25.527923,-8.431925
25.533127,-8.539498
25.537014,-8.647095
25.542201,-8.75459
25.546073,-8.862139
25.548630000000003,-8.969728
25.549870999999996,-9.07734
25.549796,-9.184959
25.548403999999998,-9.292569
25.545697000000004,-9.400155
25.541674999999998,-9.507699
25.536337000000003,-9.615185
25.529685,-9.722599
25.521721,-9.829923
25.512444000000002,-9.937142
25.501857,-10.044239
25.489961,-10.151199
25.476758000000004,-10.258005
25.462249,-10.364642
25.446438,-10.471093
25.429326000000003,-10.577343
25.410916,-10.683376
25.391211,-10.789176
25.370213,-10.894727
25.347926,-11.000013
25.324353000000002,-11.105019
25.299498,-11.209728
25.273364,-11.314126
25.245955000000002,-11.418197
25.217276,-11.521924
25.187330000000003,-11.625293
25.156121999999996,-11.728288
25.123657,-11.830894
25.08994,-11.933095
25.054975999999996,-12.034876
25.018769,-12.136222
24.981325999999996,-12.237117
24.942652000000002,-12.337547
24.902752,-12.437497
24.861632999999998,-12.536951
24.819300999999996,-12.635895
24.775762,-12.734314
24.731023,-12.832193
24.685090000000002,-12.929517
24.637969999999996,-13.026273
24.589670999999996,-13.122445
24.540199,-13.218019
24.489562,-13.312981
24.437767,-13.407317
24.384822999999997,-13.501012
24.330737,-13.594053
24.275517,-13.686425
24.219171000000003,-13.778115
24.161709000000002,-13.86911
24.103137000000004,-13.959394
24.043467,-14.048956
23.982704999999996,-14.137781
23.920862,-14.225857
23.857946,-14.31317
23.793967000000002,-14.399706
23.728935,-14.485454
23.662858999999997,-14.5704
23.595748999999998,-14.654532
23.527614999999997,-14.737837
23.458467,-14.820302
23.388317,-14.901916
23.317172999999997,-14.982665
23.245047,-15.062539
23.171949999999995,-15.141524
23.097892,-15.219609
23.022885000000002,-15.296784
22.946939999999998,-15.373035
22.870068000000003,-15.448351
22.792279999999998,-15.522722
22.713589,-15.596136
22.634006,-15.668582
22.553543000000005,-15.74005
22.472212,-15.810528
22.390026,-15.880006
22.306995,-15.948474
22.223134,-16.015922
22.138453999999996,-16.082339
22.052968,-16.147715
21.966689000000002,-16.212041
21.87963,-16.275307
21.791804,-16.337504
21.703223,-16.398622
21.613901999999996,-16.458652
21.523854,-16.517586
21.433091000000005,-16.575413
21.341628,-16.632127
21.249477999999996,-16.687717
21.156655999999998,-16.742177
21.063174000000004,-16.795497
20.969047000000003,-16.847671
20.874289000000005,-16.898689
20.778914999999998,-16.948544
20.682936999999995,-16.99723
20.586371999999997,-17.044738
20.489233,-17.091062
20.391534,-17.136194
20.293290999999996,-17.180128
20.194518000000002,-17.222857
20.09523,-17.264376
19.995441999999997,-17.304677
19.895167999999998,-17.343754
19.794424,-17.381602
19.693224,-17.418216
19.591583999999997,-17.453589
19.48952,-17.487717
19.387045,-17.520594
19.284176000000002,-17.552215
19.180929,-17.582576
19.077317,-17.611672
18.973358000000005,-17.639498
18.869066000000004,-17.666052
18.764457,-17.691327
18.659546,-17.715322
18.554350999999997,-17.738032
18.448885000000004,-17.759454
18.343165,-17.779584
18.237206999999998,-17.79842
18.131027000000003,-17.815959
18.024640000000005,-17.832198
17.918062,-17.847135
17.81131,-17.860767
17.704398999999995,-17.873093
17.597345000000004,-17.88411
17.490164,-17.893817
17.382873000000004,-17.902213
17.275487,-17.909296
17.168023000000005,-17.915066
17.060496,-17.919521
16.952922,-17.92266
16.845319000000003,-17.924484
16.737701,-17.924991
16.630083999999997,-17.924183
16.522486,-17.922058
16.414922000000004,-17.918618
16.307408000000002,-17.913863
16.199960000000004,-17.907793
16.092594,-17.90041
15.985326999999998,-17.891714
15.878174000000001,-17.881707
15.771151000000003,-17.870391
15.664275000000004,-17.857766
15.557561,-17.843835
15.451025999999999,-17.828601
15.344684999999998,-17.812064
15.238554,-17.794229
15.132649,-17.775097
15.026986,-17.754671
14.921579999999999,-17.732955
14.816448000000001,-17.709951
14.711606,-17.685663
14.607067999999998,-17.660095
14.502850000000002,-17.63325
14.398969000000001,-17.605133
14.295439000000002,-17.575747
14.192277,-17.545098
14.089497000000001,-17.513189
13.987115,-17.480026
13.885145999999999,-17.445614
13.783605000000001,-17.409956
13.682507999999999,-17.37306
13.581870000000002,-17.33493
13.481705999999999,-17.295573
13.382030999999998,-17.254993
13.282859000000002,-17.213197
13.184206,-17.170192
13.086086000000002,-17.125983
12.988514000000002,-17.080578
12.891505000000002,-17.033983
12.795073000000002,-16.986205
12.699232000000002,-16.937252
12.603997,-16.88713
12.509381999999999,-16.835847
12.415402,-16.783411
12.322068999999999,-16.729829
12.229399,-16.67511
12.137405000000001,-16.619262
12.046101,-16.562293
11.9555,-16.504212
11.865617,-16.445027
11.776464,-16.384748
11.688054999999999,-16.323382
11.600401999999999,-16.26094
11.513521,-16.197431
11.427422,-16.132864
11.342119,-16.067249
11.257625,-16.000596
11.173952,-15.932914
11.091114000000001,-15.864214
11.009121999999998,-15.794506
10.927988,-15.723801
10.847725,-15.652109
10.768345,-15.579441
10.68986,-15.505807
10.612279999999998,-15.431219
10.535619,-15.355688
10.459887000000002,-15.279225
10.385096,-15.201841
10.311257000000001,-15.123549
10.238381,-15.04436
10.166478999999999,-14.964285
10.095561,-14.883337
10.025638999999998,-14.801528
9.956722,-14.718869
9.888821,-14.635374
9.821947000000002,-14.551055
9.756108000000001,-14.465925
9.691316,-14.379996
9.627579,-14.29328
9.564907999999999,-14.205792
9.503311,-14.117544
9.442798,-14.028549
9.383378,-13.938821
9.325059,-13.848373
9.267851,-13.757219
9.211762,-13.665371
9.156801000000002,-13.572845
9.102975,-13.479653
9.050293,-13.38581
8.998762,-13.29133
8.948391,-13.196227
8.899186,-13.100515
8.851156,-13.004208
8.804307000000001,-12.907321
8.758645999999999,-12.809869
8.714179999999999,-12.711865
8.670917,-12.613325
8.628861,-12.514263
8.58802,-12.414695
8.5484,-12.314634
8.510007000000002,-12.214096
8.472846,-12.113096
8.436923,-12.01165
8.402242999999999,-11.909771
8.368811999999998,-11.807476
8.336634,-11.70478
8.305714000000002,-11.601698
8.276057000000002,-11.498246
8.247668,-11.394439
8.22055,-11.290292
8.194707999999999,-11.185822
8.170146000000003,-11.081043
8.146867,-10.975972
8.124873999999998,-10.870624
8.104171000000001,-10.765014
8.084761999999998,-10.65916
8.066648,-10.553076
8.049833,-10.446778
8.034320000000001,-10.340283
8.020108999999998,-10.233606
8.007204999999999,-10.126764
7.995608000000001,-10.019771
7.9853200000000015,-9.912645
7.976343,-9.8054
7.968678000000001,-9.698055
7.962327000000002,-9.590623
7.95729,-9.483122
7.953568000000001,-9.375567
7.951162,-9.267974
7.950071000000001,-9.160361
7.950296999999999,-9.052742
7.951838000000002,-8.945134
7.954695999999998,-8.837552
7.958869,-8.730014
7.964357,-8.622535
7.971158000000003,-8.515131
7.979272999999999,-8.407818
7.9887000000000015,-8.300612
7.999435999999999,-8.19353
8.011482,-8.086587
8.024833999999998,-7.979799
8.039492,-7.873183
8.055452000000002,-7.766754
8.072712,-7.660528
8.091270999999999,-7.554521
8.111124,-7.448748
8.132269,-7.343227
8.154702999999998,-7.237972
8.178423000000002,-7.132999
8.203425,-7.028324
8.229703999999998,-6.923963
8.257258999999998,-6.819931
8.286082999999998,-6.716244
8.316173,-6.612917
8.347524999999997,-6.509965
8.380133,-6.407405
8.413992999999998,-6.305251
8.449099,-6.203519
8.485447999999998,-6.102224
8.523032,-6.001381
8.561847,-5.901005
8.601886,-5.801111
8.643144,-5.701715
8.685614000000001,-5.60283
8.729291,-5.504472
8.774166999999998,-5.406656
8.820236000000001,-5.309396
8.86749,-5.212706
8.915924,-5.116602
8.965530000000001,-5.021097
9.016299,-4.926206
9.068226,-4.831942
9.121300999999999,-4.738321
9.175517,-4.645356
9.230865999999999,-4.553061
9.28734,-4.46145
9.344929,-4.370536
9.403627,-4.280333
9.463422000000001,-4.190855
9.524308000000001,-4.102115
9.586275,-4.014126
9.649312000000002,-3.926901
9.713411999999998,-3.840454
9.778564,-3.754797
9.844759,-3.669943
9.911985999999999,-3.585905
9.980236999999999,-3.502696
10.049499,-3.420327
10.119764,-3.338812
10.191021,-3.258162
10.263258,-3.178389
10.336465,-3.099506
10.410632,-3.021524
10.485747,-2.944455
10.561799,-2.86831
10.638776,-2.793101
10.716667000000001,-2.718839
10.795461,-2.645535
10.875145,-2.5732
10.955708000000001,-2.501845
11.037137000000001,-2.431481
11.119420999999999,-2.362117
11.202547,-2.293766
11.286501999999999,-2.226435
11.371275,-2.160137
11.456851999999998,-2.09488
11.543220999999999,-2.030675
11.630369000000002,-1.96753
11.718282000000002,-1.905456
11.806947000000001,-1.844462
11.896352,-1.784557
11.986483,-1.725749
12.077327,-1.668049
12.168869,-1.611463
12.261096000000002,-1.556001
12.353995000000001,-1.501671
12.447551,-1.448482
12.541750999999998,-1.39644
12.636580000000002,-1.345554
12.732024,-1.295832
12.828069,-1.247281
12.924700999999999,-1.199908
13.021905,-1.15372
13.119666000000002,-1.108724
13.217970000000001,-1.064928
13.316803,-1.022336
13.416149,-0.980957
13.515994,-0.940795
13.616322,-0.901858
13.717119,-0.864151
13.818370000000002,-0.827678
13.920059000000002,-0.792447
14.022171,-0.758462
14.124690999999999,-0.725729
14.227604,-0.694251
14.330894999999998,-0.664035
14.434547000000002,-0.635084
14.538545,-0.607403
14.642873999999999,-0.580995
14.747518,-0.555865
14.852462000000003,-0.532017
14.957689000000002,-0.509455
15.063185000000004,-0.48818
15.168931999999998,-0.468198
15.274917000000002,-0.44951
15.381121999999998,-0.432119
15.487531000000004,-0.416029
15.59413,-0.401241
15.700901000000002,-0.387758
15.807828999999998,-0.375582
15.914898,-0.364714
16.022092,-0.355157
16.129395000000002,-0.346911
16.236790999999997,-0.339978
16.344262999999998,-0.334359
16.451796,-0.330054
16.559374,-0.327065
16.666980000000002,-0.325392
16.774598999999995,-0.325034
16.882214000000005,-0.325993
16.989809,-0.328268
17.097368000000003,-0.331859
17.204876,-0.336764
17.312314999999998,-0.342984
17.419669999999996,-0.350518
17.526925,-0.359363
17.634063999999995,-0.36952
17.741071000000005,-0.380986
17.847929,-0.39376
17.954623999999995,-0.40784
18.061138,-0.423223
18.167456,-0.439908
18.273562,-0.457892
18.379440000000002,-0.477172
18.485073999999997,-0.497746
18.590449,-0.519609
18.695549,-0.54276
18.800356999999998,-0.567195
18.904859000000002,-0.592909
19.009039,-0.619899
19.112881,-0.648161
19.216369999999998,-0.677691
19.319489000000004,-0.708485
19.422224999999997,-0.740537
19.52456,-0.773843
19.626481,-0.808399
19.727972,-0.844198
19.829017,-0.881235
19.929600999999998,-0.919506
20.02971,-0.959003
20.129329,-0.999722
20.228442,-1.041657
20.327034999999995,-1.0848
20.425093000000004,-1.129145
20.522601,-1.174687
20.619545000000002,-1.221417
20.715911,-1.26933
20.811683000000002,-1.318417
20.906847999999997,-1.368673
21.001390999999998,-1.420088
21.095298,-1.472655
21.188555,-1.526367
21.281149,-1.581215
21.373064999999997,-1.637192
21.464289,-1.694288
21.554809,-1.752496
21.644609000000003,-1.811806
21.733677999999998,-1.872211
21.822001,-1.9337
21.909565999999998,-1.996264
21.996358999999998,-2.059895
22.082368000000002,-2.124582
22.167579000000003,-2.190316
22.251979,-2.257087
22.335557,-2.324886
22.418300000000002,-2.393702
22.500194,-2.463524
22.581229,-2.534342
22.661392,-2.606147
22.74067,-2.678926
22.819052999999997,-2.752669
22.896528000000004,-2.827366
22.973083000000003,-2.903004
23.048708000000005,-2.979573
23.123390999999998,-3.057061
23.197120999999996,-3.135456
23.269886,-3.214747
23.341676,-3.294922
23.412481,-3.375969
23.482289,-3.457876
23.551090000000002,-3.540631
23.618873999999998,-3.624221
23.685630000000003,-3.708633
23.751350000000002,-3.793855
23.816022000000004,-3.879875
23.879637000000002,-3.966679
23.942186,-4.054255
24.003659999999996,-4.142589
24.064048999999997,-4.231668
24.123343,-4.32148
24.181534999999997,-4.412009
24.238616,-4.503243
24.294576,-4.595169
24.349407999999997,-4.687772
24.403104,-4.781039
24.455655,-4.874955
24.507053999999997,-4.969507
24.557292000000004,-5.064681
24.606363,-5.160462
24.654258999999996,-5.256835
24.700972,-5.353788
24.746496999999998,-5.451304
24.790824999999998,-5.54937
24.833951,-5.64797
24.875867999999997,-5.747091
24.916569000000003,-5.846716
24.956049999999998,-5.946832
24.994303000000002,-6.047424
25.031322000000003,-6.148475
25.067104,-6.249972
25.101641,-6.351899
25.134929,-6.45424
25.166964,-6.556981
25.197739,-6.660106
25.227251000000003,-6.7636
25.255494999999996,-6.867447
25.282468,-6.971631
25.308163999999998,-7.076138
25.33258,-7.180951
25.355711999999997,-7.286054
25.377556999999996,-7.391433
25.398111999999998,-7.497071
25.417374000000002,-7.602953
25.435339,-7.709062
25.452005999999997,-7.815383
25.467371,-7.921899
25.481431999999998,-8.028596
25.494186999999997,-8.135457
25.505634,-8.242465
25.515772,-8.349606
25.524599000000002,-8.456863
25.532114,-8.564219
25.538314999999997,-8.67166
25.543202,-8.779168
25.546774,-8.886728
25.549030000000002,-8.994323
25.549970000000002,-9.101939
25.549594,-9.209557
25.547902,-9.317163
25.544894,-9.42474
25.540570000000002,-9.532273
25.534931999999998,-9.639744
25.527980999999997,-9.747139
25.519716000000003,-9.85444
25.51014,-9.961632
25.499252999999996,-10.0687
25.487057999999998,-10.175626
25.473556000000002,-10.282394
25.458750000000002,-10.38899
25.442641000000002,-10.495397
25.425232,-10.601599
25.406526,-10.70758
25.386525,-10.813324
25.365232,-10.918816
25.342651000000004,-11.02404
25.318785,-11.128979
25.293637000000004,-11.233619
25.267211000000003,-11.337943
25.239511,-11.441937
25.210542000000004,-11.545584
25.180307999999997,-11.648868
25.148812,-11.751776
25.116061000000002,-11.85429
25.082058000000004,-11.956397
25.046808999999996,-12.05808
25.010319000000003,-12.159324
24.972594,-12.260114
24.933639,-12.360436
24.893461000000002,-12.460274
24.852064,-12.559612
24.809455,-12.658438
24.765641000000002,-12.756734
24.720629000000002,-12.854488
24.674424000000002,-12.951684
24.627034000000002,-13.048307
24.578466,-13.144344
24.528727000000003,-13.239779
24.477824999999996,-13.334599
24.425767,-13.42879
24.372561000000005,-13.522337
24.318213999999998,-13.615226
24.262737,-13.707444
24.206135000000003,-13.798976
24.148418,-13.889809
24.089595000000003,-13.97993
24.029674,-14.069324
23.968665,-14.15798
23.906575000000004,-14.245882
23.843416000000005,-14.333018
23.779195,-14.419376
23.713923,-14.504942
23.64761,-14.589703
23.580264999999997,-14.673647
23.511899,-14.75676
23.442521,-14.839032
23.372141999999997,-14.920449
23.300773,-15.001
23.228424000000004,-15.080671
23.155107,-15.159452
23.080831000000003,-15.23733
23.005607999999995,-15.314294
22.929450000000003,-15.390333
22.852368,-15.465434
22.774372999999997,-15.539587
22.695476999999997,-15.612781
22.615691999999996,-15.685004
22.53503,-15.756247
22.453502,-15.826497
22.371121000000002,-15.895746
22.2879,-15.963981
22.203850000000003,-16.031194
22.118985000000002,-16.097374
22.033316999999997,-16.162511
21.946858,-16.226596
21.859623,-16.289618
21.771622999999998,-16.351569
21.682872000000003,-16.412439
21.593383000000003,-16.47222
21.503169999999997,-16.530901
21.412245999999996,-16.588475
21.320625,-16.644933
21.228319999999997,-16.700265
21.135346,-16.754465
21.041716,-16.807524
20.947443,-16.859434
20.852542999999997,-16.910187
20.75703,-16.959776
20.660916999999998,-17.008193
20.564219,-17.055431
20.466951,-17.101483
20.369126,-17.146342
20.270761,-17.190001
20.171869,-17.232454
20.072465,-17.273695
19.972564,-17.313717
19.872181999999995,-17.352514
19.771332,-17.39008
19.670029999999997,-17.426411
19.568292,-17.4615
19.466133,-17.495342
19.363567000000003,-17.527932
19.26061,-17.559266
19.157277,-17.589338
19.053584999999998,-17.618144
18.949548,-17.64568
18.845182,-17.671942
18.740503000000004,-17.696925
18.635526,-17.720626
18.530266999999995,-17.743042
18.424741999999995,-17.764169
18.318967,-17.784004
18.212956,-17.802543
18.106727,-17.819785
18.000295,-17.835727
17.893676,-17.850366
17.786885999999996,-17.863699
17.679941,-17.875726
17.572857,-17.886444
17.465649999999997,-17.895852
17.358336,-17.903948
17.250929999999997,-17.910731
17.14345,-17.9162
17.035911,-17.920354
16.928329000000005,-17.923193
16.820721,-17.924716
16.713102,-17.924923
16.605488,-17.923813
16.497895999999997,-17.921388
16.390342000000004,-17.917647
16.282842000000002,-17.912591
16.175410999999997,-17.906221
16.068067,-17.898538
15.960824000000002,-17.889542
15.853700000000003,-17.879236
15.746708999999996,-17.86762
15.639868,-17.854697
15.533194000000002,-17.840468
15.426701999999999,-17.824936
15.320407000000003,-17.808102
15.214326,-17.78997
15.108474999999999,-17.770542
15.002870000000001,-17.749821
14.897525000000002,-17.72781
14.792457999999996,-17.704512
14.687684,-17.679931
14.583218000000002,-17.654071
14.479076,-17.626935
14.375273,-17.598528
14.271826,-17.568853
14.16875,-17.537916
14.066059,-17.50572
13.96377,-17.47227
13.861898,-17.437573
13.760458,-17.401632
13.659464,-17.364453
13.558933,-17.326042
13.45888,-17.286405
13.359318000000002,-17.245546
13.260263000000002,-17.203474
13.161731,-17.160193
13.063735000000001,-17.11571
12.96629,-17.070033
12.869412,-17.023167
12.773113000000002,-16.975119
12.677410000000002,-16.925898
12.582315999999999,-16.87551
12.487843999999999,-16.823963
12.394010999999999,-16.771264
12.300829,-16.717422
12.208312,-16.662444
12.116474,-16.606339
12.02533,-16.549116
11.934891999999998,-16.490781
11.845174,-16.431345
11.75619,-16.370817
11.667953,-16.309205
11.580475,-16.246518
11.493770999999999,-16.182766
11.407853,-16.117958
11.322734,-16.052105
11.238427000000001,-15.985216
11.154944,-15.917301
11.072298,-15.848369
10.990501000000002,-15.778433
10.909565,-15.707501
10.829502999999999,-15.635585
10.750326000000001,-15.562695
10.672047,-15.488842
10.594676,-15.414037
10.518227,-15.338292
10.442709,-15.261618
10.368134000000001,-15.184026
10.294514,-15.105527
10.22186,-15.026134
10.150182000000001,-14.945859
10.079491,-14.864713
10.009796999999999,-14.782709
9.941112,-14.699858
9.873445,-14.616174
9.806806000000002,-14.531668
9.741205999999998,-14.446354
9.676654,-14.360244
9.61316,-14.273351
9.550733000000001,-14.185688
9.489383,-14.097268
9.429119,-14.008104
9.36995,-13.91821
9.311885,-13.8276
9.254932,-13.736285
9.199100000000001,-13.644282
9.144396999999998,-13.551602
9.090831999999999,-13.45826
9.038412000000001,-13.364271
8.987146,-13.269647
8.937041,-13.174403
8.888103999999998,-13.078554
8.840343,-12.982113
8.793765,-12.885096
8.748376999999998,-12.787516
8.704185000000003,-12.689389
8.661197000000001,-12.590728
8.619419,-12.491549
8.578857,-12.391866
8.539515999999999,-12.291695
8.501404,-12.191051
8.464526,-12.089947
8.428885999999999,-11.988401
8.394491000000002,-11.886426
8.361345999999998,-11.784038
8.329455,-11.681252
8.298824,-11.578084
8.269457,-11.474549
8.241357999999998,-11.370663
8.214531000000001,-11.266441
8.188980999999998,-11.161899
8.164712000000002,-11.057052
8.141725999999998,-10.951916
8.120027999999998,-10.846507
8.099620999999999,-10.74084
8.080507,-10.634932
8.06269,-10.528798
8.046171999999999,-10.422454
8.030956,-10.315915
8.017043999999999,-10.209199
8.004438999999998,-10.102321
7.993141000000001,-9.995296
7.9831530000000015,-9.888142
7.974474999999998,-9.780873
7.967110999999999,-9.673506
7.96106,-9.566057
7.956322999999998,-9.458542
7.952902000000002,-9.350977
7.950796,-9.243378
7.950006999999999,-9.135762
7.950533,-9.028144
7.952376000000001,-8.920541
7.955534,-8.812968
7.960006999999997,-8.705441
7.965795999999997,-8.597978
7.972898000000001,-8.490593
7.981312000000003,-8.383304
7.991038,-8.276125
8.002074,-8.169073
8.014419,-8.062164
8.02807,-7.955414
8.043025,-7.848839
8.059283,-7.742455
8.07684,-7.636277
8.095694000000002,-7.530323
8.115842999999998,-7.424607
8.137283,-7.319145
8.160012000000002,-7.213953
8.184024999999998,-7.109047
8.209319,-7.004442
8.235889999999998,-6.900155
8.263735,-6.7962
8.292849,-6.692594
8.323228,-6.589351
8.354866999999999,-6.486488
8.387762000000002,-6.384019
8.421906999999997,-6.281961
8.457298000000002,-6.180327
8.493929999999999,-6.079134
8.531796,-5.978396
8.570891,-5.878129
8.611209000000002,-5.778348
8.652745,-5.679067
8.695491,-5.580301
8.739442,-5.482066
8.784592,-5.384376
8.830932,-5.287244
8.878457000000001,-5.190687
8.92716,-5.094719
8.977032000000001,-4.999353
9.028067,-4.904604
9.080255999999999,-4.810486
9.133593000000001,-4.717014
9.188068999999999,-4.624201
9.243676,-4.532061
9.300404999999998,-4.440607
9.358249,-4.349855
9.417197999999999,-4.259817
9.477243000000001,-4.170506
9.538377,-4.081936
9.600589,-3.994121
9.66387,-3.907073
9.728211000000002,-3.820805
9.793603000000001,-3.73533
9.860033999999999,-3.650662
9.927496999999999,-3.566813
9.995978999999998,-3.483794
10.065472,-3.40162
10.135964000000001,-3.320301
10.207446000000001,-3.23985
10.279906,-3.16028
10.353334,-3.081602
10.427717999999999,-3.003828
10.503048,-2.926969
